"","ticker","date","name","est","sector","industry","industry_group","marcap","invested_capital","total_equity","total_debt","pretax_income","dividends","roic"
"1","KNM",2016-06-30,NA,NA,"Technology","Software - Application",NA,2970,1.04,-1.49,1.39,-1.38,0,-1.32692307692308
