"","ticker","date","variable","value"
"108","BLK","30 June 2015","EBITDA margin","-"
"109","BLK","30 June 2015","EBT margin","-"
"110","BLK","30 June 2015","Gross margin","-"
"111","BLK","30 June 2015","Inc per employee tot ops","-"
"112","BLK","30 June 2015","Interest coverage","-6.24"
"113","BLK","30 June 2015","Net margin","-"
"114","BLK","30 June 2015","Normalized net profit margin","-"
"115","BLK","30 June 2015","Operating margin","-"
"116","BLK","30 June 2015","Sales per employee","-"
"117","BLK","30 June 2015","Tax rate","-"
"118","BLK","30 June 2015","BLK Valuation Ratios (30 June 2015)",NA
"119","BLK","30 June 2015","Book value per share","0.07"
"120","BLK","30 June 2015","Cash return","-0.23"
"121","BLK","30 June 2015","CF per share","-0.05"
"122","BLK","30 June 2015","Div payout 5 year","-"
"123","BLK","30 June 2015","Div payout tot ops","-"
"124","BLK","30 June 2015","Div rate","-"
"125","BLK","30 June 2015","Dividend yield","-"
"126","BLK","30 June 2015","Growth ann sales per share 5 ye...","-"
"127","BLK","30 June 2015","Payout ratio","0.00"
"128","BLK","30 June 2015","Price to book","2.25"
"129","BLK","30 June 2015","Price to cash flow","-3.01"
"130","BLK","30 June 2015","Price to EPS","-8.65"
"131","BLK","30 June 2015","Price to free cash flow","-2.09"
"132","BLK","30 June 2015","Price to sales","-"
"133","BLK","30 June 2015","Ratio PE 5 year high","-19.82"
"134","BLK","30 June 2015","Ratio PE 5 year low","-2.40"
"135","BLK","30 June 2015","Sales per share","0.00"
"136","BLK","30 June 2015","Sustainable growth rate","-0.17"
"137","BLK","30 June 2015","FTSE",NA
"138","BLK","30 June 2015","FTSE 100",NA
"139","BLK","30 June 2015","FX",NA
"140","BLK","30 June 2015","GBPUSD",NA
"141","BLK","30 June 2015","GKP",NA
"142","BLK","30 June 2015","Gulf Keyst..",NA
"143","BLK","30 June 2015","IOF",NA
"144","BLK","30 June 2015","Iofina",NA
"145","BLK","30 June 2015","LSE",NA
"146","BLK","30 June 2015","LSE",NA
"147","BLK","30 June 2015","LSE",NA
"148","BLK","30 June 2015","LSE
				
			
		
				
					GKP
				
			
		
				Gulf Keyst..","LSE
				
			
		
				
					QPP
				
			
		
				Quindell"
"149","BLK","30 June 2015","QPP",NA
"150","BLK","30 June 2015","Quindell",NA
"151","BLK","30 June 2015","UK Sterlin..",NA
"152","BLK","30 June 2015","UKX",NA
