"","ticker","date","name","est","sector","industry","industry_group","marcap","invested_capital","total_equity","total_debt","pretax_income","dividends","roic"
"1","WLL",2016-06-30,NA,NA,"Industrials","Business Services",NA,202220,65.43,65.43,0.26,11.1,-8.23,0.0438636710988843
