"","ticker","date","name","est","sector","industry","industry_group","marcap","invested_capital","total_equity","total_debt","pretax_income","dividends","roic"
"1","OGC",2015-12-31,NA,NA,"Basic Materials","Gold",NA,1795500,1323.13,1139.81,193.61,53.07,-12.21,0.030881319295912
