"","ticker","date","name","est","sector","industry","industry_group","marcap","invested_capital","total_equity","total_debt","pretax_income","dividends","roic"
"1","BTT",2015-09-30,NA,NA,NA,NA,NA,2283150,793.71,761.87,32.16,126.42,-90.28,0.0455330032379584
