"","ticker","date","name","est","sector","industry","industry_group","marcap","invested_capital","total_equity","total_debt","pretax_income","dividends","roic"
"1","BLX",2016-06-30,NA,NA,NA,NA,NA,358160,77.26,57.42,22.16,18.3,-10.11,0.106005695055656
