"","ticker","date","name","est","sector","industry","industry_group","marcap","invested_capital","total_equity","total_debt","pretax_income","dividends","roic"
"1","PEK",2015-06-30,NA,NA,NA,NA,NA,21910,42.38,33.46,8.92,-4.2,0,-0.099103350637093
