"","ticker","date","name","est","sector","industry","industry_group","marcap","invested_capital","total_equity","total_debt","pretax_income","dividends","roic"
"1","ENT",2015-06-30,NA,NA,"Basic Materials","Industrial Metals & Minerals",NA,4590,9.24,9.24,NA,-7.34,0,-0.794372294372294
