"","ticker","date","name","est","sector","industry","industry_group","marcap","invested_capital","total_equity","total_debt","pretax_income","dividends","roic"
"1","MIN",2016-06-30,NA,NA,NA,NA,NA,2060620,1104.79,1008.65,219.43,-24.86,-42.12,-0.060626906470913
