"","ticker","date","name","est","sector","industry","industry_group","marcap","invested_capital","total_equity","total_debt","pretax_income","dividends","roic"
"1","TPW",2016-06-30,NA,NA,NA,NA,NA,11240,16.38,16.38,NA,-44.42,0,-2.71184371184371
