"","ticker","date","name","est","sector","industry","industry_group","marcap","invested_capital","total_equity","total_debt","pretax_income","dividends","roic"
"1","IRL",2015-06-30,NA,NA,NA,NA,NA,1820,4.46,2.57,1.89,-4.14,0,-0.928251121076233
