"","ticker","date","name","est","sector","industry","industry_group","marcap","invested_capital","total_equity","total_debt","pretax_income","dividends","roic"
"1","GXY",2015-12-31,NA,NA,NA,NA,NA,333170,126.91,102.8,28.29,55.23,0,0.435190292333149
