"","ticker","date","name","est","sector","industry","industry_group","marcap","invested_capital","total_equity","total_debt","pretax_income","dividends","roic"
"1","KKL",2016-06-30,NA,NA,NA,NA,NA,4790,3.68,2.55,1.13,-0.37,0,-0.10054347826087
