"","ticker","date","name","est","sector","industry","industry_group","marcap","invested_capital","total_equity","total_debt","pretax_income","dividends","roic"
"1","S2R",2014-12-31,NA,NA,NA,NA,NA,116850,24.38,25.07,NA,0,0,0
