"","ticker","date","name","est","sector","industry","industry_group","marcap","invested_capital","total_equity","total_debt","pretax_income","dividends","roic"
"1","CII",2016-06-30,NA,NA,NA,NA,NA,280860,176.78,176.78,0.16,34.4,-10.4,0.13576196402308
