"","ticker","date","name","est","sector","industry","industry_group","marcap","invested_capital","total_equity","total_debt","pretax_income","dividends","roic"
"1","QBE",2015-12-31,NA,NA,"Financial Services","Insurance - Property & Casualty",NA,13068520,19208.87,14453.87,4830.28,940.32,-491.38,0.0233714945231031
