"","ticker","date","name","est","sector","industry","industry_group","marcap","invested_capital","total_equity","total_debt","pretax_income","dividends","roic"
"1","FOY",2015-06-30,NA,NA,"Basic Materials","Industrial Metals & Minerals",NA,10,14.95,14.49,0.66,-2.16,0,-0.144481605351171
