"","ticker","date","name","est","sector","industry","industry_group","marcap","invested_capital","total_equity","total_debt","pretax_income","dividends","roic"
"1","RXH",2016-06-30,NA,NA,NA,NA,NA,6440,0.47,0.47,NA,-4.52,0,-9.61702127659574
