"","ticker","date","name","est","sector","industry","industry_group","marcap","invested_capital","total_equity","total_debt","pretax_income","dividends","roic"
"1","BXN",2016-06-30,NA,NA,NA,NA,NA,4010,1.55,1.55,NA,0.22,0,0.141935483870968
