"","ticker","date","name","est","sector","industry","industry_group","marcap","invested_capital","total_equity","total_debt","pretax_income","dividends","roic"
"1","GGE",2015-06-30,NA,NA,NA,NA,NA,3740,20.94,20.94,NA,-0.55,0,-0.0262655205348615
