"","ticker","date","name","est","sector","industry","industry_group","marcap","invested_capital","total_equity","total_debt","pretax_income","dividends","roic"
"1","GGG",2015-12-31,NA,NA,"Basic Materials","Industrial Metals & Minerals",NA,37630,75.17,75.17,NA,-4.09,0,-0.0544100039909538
