"","ticker","date","name","est","sector","industry","industry_group","marcap","invested_capital","total_equity","total_debt","pretax_income","dividends","roic"
"1","AZV",2016-06-30,NA,NA,"Healthcare","Medical Devices",NA,17070,14.2,12.17,2.03,-3.65,0,-0.257042253521127
