"","ticker","date","name","est","sector","industry","industry_group","marcap","invested_capital","total_equity","total_debt","pretax_income","dividends","roic"
"1","EHE",2016-06-30,NA,NA,NA,NA,NA,635500,845.18,591.68,253.5,27.64,-44.49,-0.0199365815565915
