"","ticker","date","name","est","sector","industry","industry_group","marcap","invested_capital","total_equity","total_debt","pretax_income","dividends","roic"
"1","MRN",2016-06-30,NA,NA,"Consumer Cyclical","Broadcasting - Radio",NA,160740,215.38,174.58,40.79,13.32,-3.42,0.0459652706843718
