"","ticker","date","name","est","sector","industry","industry_group","marcap","invested_capital","total_equity","total_debt","pretax_income","dividends","roic"
"1","SRH",2016-06-30,NA,NA,NA,NA,NA,4730,9.13,6.64,2.94,-0.12,0,-0.0131434830230011
