"","ticker","date","name","est","sector","industry","industry_group","marcap","invested_capital","total_equity","total_debt","pretax_income","dividends","roic"
"1","SIT",2016-06-30,NA,NA,"Consumer Defensive","Education & Training Services",NA,86700,54.8,49.35,5.61,9.4,0,0.171532846715328
