"","ticker","date","name","est","sector","industry","industry_group","marcap","invested_capital","total_equity","total_debt","pretax_income","dividends","roic"
"1","SPI",2016-06-30,NA,NA,"Basic Materials","Industrial Metals & Minerals",NA,2690,1.94,1.94,NA,-4.29,0,-2.21134020618557
